submission name,revised name,hits,number of common atoms,number of atoms,smiles,silane smiles,dummy smiles,thio smiles,issue
SEL-UNI-cd3-4,SEL-UNI-cd3-4_ACR2,,,,C=CC(=O)N1CC(N[S](=O)=O)OC2C(c3cc(C)cnc3NCC)CC(=O)N(c3cnccc3C)C21,,,,novel name?
SEL-UNI-cd3-5,SEL-UNI-cd3-5_ACR2,,,,C=CC(=O)N1CCN(C(c2ccccc2)N2CCC(O)CC2)CC1,,,,novel name?
SEL-UNI-cd3-6,SEL-UNI-cd3-6_ACR2,,,,C=CC(=O)N1CCN(Cc2ccccc2NCC)CC1,,,,novel name?
SEL-UNI-cd3-7,SEL-UNI-cd3-7_ACR2,,,,C=CC(=O)N1CCN(Cc2ccc3cc(S(N)(=O)=O)ccc3c2)CC1,,,,novel name?
SEL-UNI-cd3-8,SEL-UNI-cd3-8_ACR2,,,,C=CC(=O)N1CCN(Cc2ccc3c(c2)NC=C(CCNC(C)=O)C3)CC1,,,,novel name?
SEL-UNI-cd3-9,SEL-UNI-cd3-9_ACR2,,,,C=CC(=O)N1CCN(C(CNS(C)(=O)=O)c2cccc(C)c2)CC1,,,,novel name?
SIM-SYN-7db-1,SIM-SYN-7db-1_ACR2,,,,C=CC(=O)N1CCC(NC(=O)c2ccccc2)C(NCc2ccccc2)C1,,,,novel name?
SIM-SYN-f15-1,SIM-SYN-f15-1_ACR2,,,,C=CC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,novel name?
SIM-SYN-f15-2,SIM-SYN-f15-2_ACR2,,,,C=CC(=O)N1CCN(C(c2cccc(C)c2)c2ccc(Cl)s2)CC1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCN(CCNC(=O)c2ccccc2)CC1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCN(CCNC(=O)c2cccc3ccccc23)CC1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCN(CCNC(=O)c2cccnc2)CC1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCCC(n2cc(-c3ccccc3)nn2)C1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCCC(n2cc(-c3ccc(Cl)cc3)nn2)C1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCCC(n2cc(COCc3ccccc3)nn2)C1,,,,novel name?
STE-KU,STE-KU_ACR2,,,,C=CC(=O)N1CCN(Cc2cn(Cc3ccccc3)nn2)CC1,,,,novel name?
STE-NAN-baf-3,STE-NAN-baf-3_ACR2,"x0072,x0195,x0786",13,42,C=CC(=O)NC1=C([C@H](O)N2CCSCC2)CC=C1N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)S(C)(=O)=O,CS(=O)(=O)N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)C1=CCC([C@H](O)N2CCSCC2)=C1NC(=O)CC[SiH3],*CCC(=O)NC1=C([C@H](O)N2CCSCC2)CC=C1N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)S(C)(=O)=O,CS(=O)(=O)N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)C1=CCC([C@H](O)N2CCSCC2)=C1NC(=O)CC[S-],
STE-UNK-13e-1,STE-UNK-13e-1_ACR2,x0692,17,23,C=CC(=O)N1CCN(Cc2cccc(C)c2CC(=O)NC)CC1,CNC(=O)Cc1c(C)cccc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cccc(C)c2CC(=O)NC)CC1,CNC(=O)Cc1c(C)cccc1CN1CCN(C(=O)CC[S-])CC1,
STU-CHA-073-1,STU-CHA-073-1_ACR2,,,,C=CC(=O)N1CCN(C2(c3cccc(C)c3)CC(C(N)=O)C2)CC1,,,,novel name?
STU-CHA-09b-1,STU-CHA-09b-1_ACR2,,,,C=CC(=O)N1CCC(CN2CCc3cc(C)c(S(N)(=O)=O)cc3C2)CC1,,,,novel name?
STU-CHA-0be-1,STU-CHA-0be-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cccc(C)c2)[C@H](CC(N)=O)C1,,,,novel name?
STU-CHA-0f7-1,STU-CHA-0f7-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cccc3nc(CS(N)(=O)=O)[nH]c23)CC1,,,,novel name?
STU-CHA-464-1,STU-CHA-464-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cccnc2NCCS(N)(=O)=O)CC1,,,,novel name?
STU-CHA-535-1,STU-CHA-535-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCNC(=O)C2)CC1,,,,novel name?
STU-CHA-545-1,STU-CHA-545-1_ACR2,,,,C=CC(=O)N1CCN(C2(c3cc(C)[nH]c(=O)c3)CC(C(N)=O)C2)CC1,,,,novel name?
STU-CHA-545-2,STU-CHA-545-2_ACR2,,,,C=CC(=O)N1CCN(C2(c3c[nH]c(=O)c(C)c3)CC(C(N)=O)C2)CC1,,,,novel name?
STU-CHA-6ca-1,STU-CHA-6ca-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1,,,,novel name?
STU-CHA-6d5-1,STU-CHA-6d5-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1,,,,novel name?
STU-CHA-7b3-1,STU-CHA-7b3-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cc(Cl)ccc2CNC(=O)[C@@H]2CCCOC2)CC1,,,,novel name?
STU-CHA-7e7-1,STU-CHA-7e7-1_ACR2,,,,C=CC(=O)N1CCC(CN2Cc3cc(S(N)(=O)=O)ccc3CC2C)CC1,,,,novel name?
STU-CHA-814-1,STU-CHA-814-1_ACR2,,,,C=CC(=O)N1CCC(CN2CCc3cc(C(F)F)c(S(N)(=O)=O)cc3C2)CC1,,,,novel name?
STU-CHA-83d-1,STU-CHA-83d-1_ACR2,,,,C=CC(=O)N1CCC(CN2CCc3ccc(S(N)(=O)=O)cc3C2)CC1,,,,novel name?
STU-CHA-91d-1,STU-CHA-91d-1_ACR2,,,,C=CC(=O)NC(C)c1cc(Cl)ccc1Oc1cccc(S(N)(=O)=O)c1,,,,novel name?
STU-CHA-bc0-1,STU-CHA-bc0-1_ACR2,,,,C=CC(=O)N1CCN(Cc2cc(F)cc3c(CCNC(C)=O)c[nH]c23)CC1,,,,novel name?
TAM-UNI-d1c-1,TAM-UNI-d1c-1_ACR2,"x0692,x1382,x1386,x1392",18,29,C=CC(=O)N1CCN(Cc2cc(C#N)ccc2CNC(=O)N2CCOCC2)CC1,N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[SiH3])CC2)c1,*CCC(=O)N1CCN(Cc2cc(C#N)ccc2CNC(=O)N2CCOCC2)CC1,N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[S-])CC2)c1,
TAM-UNI-d1c-10,TAM-UNI-d1c-10_ACR2,"x0692,x1382,x1386,x1392",20,27,C=CC(=O)N1Cc2ccccc2C(c2cc(S(=O)(=O)NC)ccc2C#N)C1,CNS(=O)(=O)c1ccc(C#N)c(C2CN(C(=O)CC[SiH3])Cc3ccccc32)c1,*CCC(=O)N1Cc2ccccc2C(c2cc(S(=O)(=O)NC)ccc2C#N)C1,CNS(=O)(=O)c1ccc(C#N)c(C2CN(C(=O)CC[S-])Cc3ccccc32)c1,
TAM-UNI-d1c-11,TAM-UNI-d1c-11_ACR2,"x0692,x1382,x1386,x1392",24,31,C=CC(=O)N1Cc2ccccc2C(c2ccc3c(CCCNC(C)=O)cn(C)c3c2)C1,CC(=O)NCCCc1cn(C)c2cc(C3CN(C(=O)CC[SiH3])Cc4ccccc43)ccc12,*CCC(=O)N1Cc2ccccc2C(c2ccc3c(CCCNC(C)=O)cn(C)c3c2)C1,CC(=O)NCCCc1cn(C)c2cc(C3CN(C(=O)CC[S-])Cc4ccccc43)ccc12,
TAM-UNI-d1c-12,TAM-UNI-d1c-12_ACR2,"x0692,x1382,x1386,x1392",17,27,C=CC(=O)N1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,O=C(CC[SiH3])N1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,*CCC(=O)N1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,O=C(CC[S-])N1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,
TAM-UNI-d1c-13,TAM-UNI-d1c-13_ACR2,"x0692,x1382,x1386,x1392",20,25,C=CC(=O)N1CCN(Cc2cccc3c2CN(C(C)=O)CCC3)CC1,CC(=O)N1CCCc2cccc(CN3CCN(C(=O)CC[SiH3])CC3)c2C1,*CCC(=O)N1CCN(Cc2cccc3c2CN(C(C)=O)CCC3)CC1,CC(=O)N1CCCc2cccc(CN3CCN(C(=O)CC[S-])CC3)c2C1,
TAM-UNI-d1c-14,TAM-UNI-d1c-14_ACR2,"x0692,x1382,x1386,x1392",21,23,C=CC(=O)N1CCN(Cc2cccc3c2CC(=O)NCC3)CC1,O=C1Cc2c(cccc2CN2CCN(C(=O)CC[SiH3])CC2)CCN1,*CCC(=O)N1CCN(Cc2cccc3c2CC(=O)NCC3)CC1,O=C1Cc2c(cccc2CN2CCN(C(=O)CC[S-])CC2)CCN1,
TAM-UNI-d1c-15,TAM-UNI-d1c-15_ACR2,"x0692,x1382,x1386,x1392",20,23,C=CC(=O)N1CCN(Cc2cccc3c2C(=O)NCCC3)CC1,O=C1NCCCc2cccc(CN3CCN(C(=O)CC[SiH3])CC3)c21,*CCC(=O)N1CCN(Cc2cccc3c2C(=O)NCCC3)CC1,O=C1NCCCc2cccc(CN3CCN(C(=O)CC[S-])CC3)c21,
TAM-UNI-d1c-16,TAM-UNI-d1c-16_ACR2,"x0692,x1382,x1386,x1392",20,23,C=CC(=O)N1CCN(Cc2cc(C#N)cc(NC(C)=O)c2)CC1,CC(=O)Nc1cc(C#N)cc(CN2CCN(C(=O)CC[SiH3])CC2)c1,*CCC(=O)N1CCN(Cc2cc(C#N)cc(NC(C)=O)c2)CC1,CC(=O)Nc1cc(C#N)cc(CN2CCN(C(=O)CC[S-])CC2)c1,
TAM-UNI-d1c-17,TAM-UNI-d1c-17_ACR2,"x0692,x1382,x1386,x1392",18,23,C=CC(=O)N1CCN(Cc2cc(C#N)ccc2C(=O)NC)CC1,CNC(=O)c1ccc(C#N)cc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cc(C#N)ccc2C(=O)NC)CC1,CNC(=O)c1ccc(C#N)cc1CN1CCN(C(=O)CC[S-])CC1,
TAM-UNI-d1c-18,TAM-UNI-d1c-18_ACR2,"x0692,x1382,x1386,x1392",17,23,C=CC(=O)N1CCN(Cc2cc(C#N)ccc2NC(C)=O)CC1,CC(=O)Nc1ccc(C#N)cc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cc(C#N)ccc2NC(C)=O)CC1,CC(=O)Nc1ccc(C#N)cc1CN1CCN(C(=O)CC[S-])CC1,
TAM-UNI-d1c-19,TAM-UNI-d1c-19_ACR2,"x0692,x1382,x1386,x1392",20,27,C=CC(=O)N1CCN(Cc2ccc3c(CCNC(C)=O)cn(C)c3c2)CC1,CC(=O)NCCc1cn(C)c2cc(CN3CCN(C(=O)CC[SiH3])CC3)ccc12,*CCC(=O)N1CCN(Cc2ccc3c(CCNC(C)=O)cn(C)c3c2)CC1,CC(=O)NCCc1cn(C)c2cc(CN3CCN(C(=O)CC[S-])CC3)ccc12,
TAM-UNI-d1c-2,TAM-UNI-d1c-2_ACR2,"x0692,x1382,x1386,x1392",13,25,C=CC(=O)N1CCN(Cc2nn(C)cc2N2CCCC2C(N)=O)CC1,Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(C(=O)CC[SiH3])CC2)n1,*CCC(=O)N1CCN(Cc2nn(C)cc2N2CCCC2C(N)=O)CC1,Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(C(=O)CC[S-])CC2)n1,
TAM-UNI-d1c-20,TAM-UNI-d1c-20_ACR2,"x0692,x1382,x1386,x1392",20,27,C=CC(=O)N1CCN(Cc2cccc3c(CCNC(C)=O)cn(C)c23)CC1,CC(=O)NCCc1cn(C)c2c(CN3CCN(C(=O)CC[SiH3])CC3)cccc12,*CCC(=O)N1CCN(Cc2cccc3c(CCNC(C)=O)cn(C)c23)CC1,CC(=O)NCCc1cn(C)c2c(CN3CCN(C(=O)CC[S-])CC3)cccc12,
TAM-UNI-d1c-21,TAM-UNI-d1c-21_ACR2,"x0692,x1382,x1386,x1392",13,23,C=CC(=O)NC(C)c1ccccc1CNC(=O)N1CCOCC1,CC(NC(=O)CC[SiH3])c1ccccc1CNC(=O)N1CCOCC1,*CCC(=O)NC(C)c1ccccc1CNC(=O)N1CCOCC1,CC(NC(=O)CC[S-])c1ccccc1CNC(=O)N1CCOCC1,
TAM-UNI-d1c-22,TAM-UNI-d1c-22_ACR2,"x0692,x1382,x1386,x1392",16,22,C=CC(=O)NC(C)c1ccc2ccc(NS(C)(=O)=O)cc2c1,CC(NC(=O)CC[SiH3])c1ccc2ccc(NS(C)(=O)=O)cc2c1,*CCC(=O)NC(C)c1ccc2ccc(NS(C)(=O)=O)cc2c1,CC(NC(=O)CC[S-])c1ccc2ccc(NS(C)(=O)=O)cc2c1,
TAM-UNI-d1c-23,TAM-UNI-d1c-23_ACR2,"x0692,x1382,x1386,x1392",16,23,C=CC(=O)NC(C)c1ccc2c(CCNC(C)=O)cn(C)c2c1,CC(=O)NCCc1cn(C)c2cc(C(C)NC(=O)CC[SiH3])ccc12,*CCC(=O)NC(C)c1ccc2c(CCNC(C)=O)cn(C)c2c1,CC(=O)NCCc1cn(C)c2cc(C(C)NC(=O)CC[S-])ccc12,
TAM-UNI-d1c-24,TAM-UNI-d1c-24_ACR2,"x0692,x1382,x1386,x1392",16,23,C=CC(=O)NC(C)c1cccc2c(CCNC(C)=O)cn(C)c12,CC(=O)NCCc1cn(C)c2c(C(C)NC(=O)CC[SiH3])cccc12,*CCC(=O)NC(C)c1cccc2c(CCNC(C)=O)cn(C)c12,CC(=O)NCCc1cn(C)c2c(C(C)NC(=O)CC[S-])cccc12,
TAM-UNI-d1c-3,TAM-UNI-d1c-3_ACR2,"x0692,x1382,x1386,x1392",16,25,C=CC(=O)N1CCN(Cc2ccccc2N2CCCC2C(N)=O)CC1,NC(=O)C1CCCN1c1ccccc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2ccccc2N2CCCC2C(N)=O)CC1,NC(=O)C1CCCN1c1ccccc1CN1CCN(C(=O)CC[S-])CC1,
TAM-UNI-d1c-4,TAM-UNI-d1c-4_ACR2,"x0692,x1382,x1386,x1392",18,28,C=CC(=O)N1CCN(Cc2cc(C(=O)N(C)C)ccc2CNS(C)(=O)=O)CC1,CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(C(=O)CC[SiH3])CC2)c1,*CCC(=O)N1CCN(Cc2cc(C(=O)N(C)C)ccc2CNS(C)(=O)=O)CC1,CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(C(=O)CC[S-])CC2)c1,
TAM-UNI-d1c-5,TAM-UNI-d1c-5_ACR2,"x0692,x1382,x1386,x1392",19,25,C=CC(=O)N1CCN(Cc2ccc3c(c2)CN(S(C)(=O)=O)CC3)CC1,CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CC[SiH3])CC3)cc2C1,*CCC(=O)N1CCN(Cc2ccc3c(c2)CN(S(C)(=O)=O)CC3)CC1,CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CC[S-])CC3)cc2C1,
TAM-UNI-d1c-6,TAM-UNI-d1c-6_ACR2,"x0692,x1382,x1386,x1392",20,26,C=CC(=O)N1CCN(Cc2ccc3ccc(S(=O)(=O)NC)cc3c2)CC1,CNS(=O)(=O)c1ccc2ccc(CN3CCN(C(=O)CC[SiH3])CC3)cc2c1,*CCC(=O)N1CCN(Cc2ccc3ccc(S(=O)(=O)NC)cc3c2)CC1,CNS(=O)(=O)c1ccc2ccc(CN3CCN(C(=O)CC[S-])CC3)cc2c1,
TAM-UNI-d1c-7,TAM-UNI-d1c-7_ACR2,"x0692,x1382,x1386,x1392",20,30,C=CC(=O)N1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,O=C(CC[SiH3])N1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,*CCC(=O)N1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,O=C(CC[S-])N1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,
TAM-UNI-d1c-8,TAM-UNI-d1c-8_ACR2,"x0692,x1382,x1386,x1392",20,28,C=CC(=O)N1Cc2ccccc2C(c2ccc3c(c2)CN(S(C)(=O)=O)CC3)C1,CS(=O)(=O)N1CCc2ccc(C3CN(C(=O)CC[SiH3])Cc4ccccc43)cc2C1,*CCC(=O)N1Cc2ccccc2C(c2ccc3c(c2)CN(S(C)(=O)=O)CC3)C1,CS(=O)(=O)N1CCc2ccc(C3CN(C(=O)CC[S-])Cc4ccccc43)cc2C1,
TAM-UNI-d1c-9,TAM-UNI-d1c-9_ACR2,"x0692,x1382,x1386,x1392",20,28,C=CC(=O)N1Cc2ccccc2C(c2ccc3ccc(S(N)(=O)=O)cc3c2)C1,NS(=O)(=O)c1ccc2ccc(C3CN(C(=O)CC[SiH3])Cc4ccccc43)cc2c1,*CCC(=O)N1Cc2ccccc2C(c2ccc3ccc(S(N)(=O)=O)cc3c2)C1,NS(=O)(=O)c1ccc2ccc(C3CN(C(=O)CC[S-])Cc4ccccc43)cc2c1,
TIM-UNK-6bd-1,TIM-UNK-6bd-1_ACR2,,,,C=CC(=O)N1CCCC2CN(C(=O)c3ccc[nH]3)CC21,,,,novel name?
TIM-UNK-6bd-2,TIM-UNK-6bd-2_ACR2,,,,C=CC(=O)N1CCOc2cccc(-c3cccnc3)c21,,,,novel name?
TOB-UNK-c2a-1,TOB-UNK-c2a-1_ACR2,,,,C#CCN1CCN(C(=O)C=C)CC1,,,,novel name?
VIR-GIT-7b3-2,VIR-GIT-7b3-2_ACR2,"x1380,x1458",17,18,C=CC(=O)N1CCC(C(=O)N2CCCCC2)CC1,O=C(CC[SiH3])N1CCC(C(=O)N2CCCCC2)CC1,*CCC(=O)N1CCC(C(=O)N2CCCCC2)CC1,O=C(CC[S-])N1CCC(C(=O)N2CCCCC2)CC1,
VIR-GIT-7b3-3,VIR-GIT-7b3-3_ACR2,"x1380,x1458",16,17,C=CC(=O)N1CCC(C(=O)N(C)C(C)C)CC1,CC(C)N(C)C(=O)C1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCC(C(=O)N(C)C(C)C)CC1,CC(C)N(C)C(=O)C1CCN(C(=O)CC[S-])CC1,
VIT-UNK-cff-1,VIT-UNK-cff-1_ACR2,x0692,16,27,C=C(CCC1NC(=O)NC1=O)C(=O)N1CCN(Cc2cccc(F)c2)CC1,O=C1NC(=O)C(CCC(C[SiH3])C(=O)N2CCN(Cc3cccc(F)c3)CC2)N1,*CC(CCC1NC(=O)NC1=O)C(=O)N1CCN(Cc2cccc(F)c2)CC1,O=C1NC(=O)C(CCC(C[S-])C(=O)N2CCN(Cc3cccc(F)c3)CC2)N1,
VIT-UNK-cff-2,VIT-UNK-cff-2_ACR2,x0692,16,24,C=C(CCCC(N)=O)C(=O)N1CCN(Cc2cccc(F)c2)CC1,NC(=O)CCCC(C[SiH3])C(=O)N1CCN(Cc2cccc(F)c2)CC1,*CC(CCCC(N)=O)C(=O)N1CCN(Cc2cccc(F)c2)CC1,NC(=O)CCCC(C[S-])C(=O)N1CCN(Cc2cccc(F)c2)CC1,
WAL-WAB-df1-1,WAL-WAB-df1-1_ACR2,,,,C=CC(=O)Nc1nc2c(C(=O)NCCc3cccc(F)c3)cccc2s1,,,,novel name?
WAL-WAB-df1-2,WAL-WAB-df1-2_ACR2,,,,C=CC(=O)N1CCN(C(c2cccc(C)c2)c2ccc(C)s2)CC1,,,,novel name?
WAR-XCH-72a-5,WAR-XCH-72a-5_ACR2,,,,C=CC(=O)N1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,,,,novel name?
WAR-XCH-72a-6,WAR-XCH-72a-6_ACR2,,,,C=CC(=O)N1CCC(N(Cc2ccccc2C#N)C2CCC(O)CC2)CC1,,,,novel name?
WAR-XCH-79d-4,WAR-XCH-79d-4_ACR2,,,,C=CC(=O)N1CCC(NS(=O)(=O)c2ccc(C)cc2)CC1,,,,novel name?
WAR-XCH-79d-5,WAR-XCH-79d-5_ACR2,,,,C=CC(=O)N1CCC(NC2(c3cccnc3)CCCCC2)CC1,,,,novel name?
WAR-XCH-79d-6,WAR-XCH-79d-6_ACR2,,,,C=CC(=O)N1CCN(S(=O)(=O)c2cc(C)ccc2C)CC1,,,,novel name?
WAR-XCH-79d-7,WAR-XCH-79d-7_ACR2,,,,C=CC(=O)N1CCN(C2(c3ccccc3)CCCCC2)CC1,,,,novel name?
WAR-XCH-79d-8,WAR-XCH-79d-8_ACR2,,,,C=CC(=O)N1CCN(C2(c3cccnc3)CCCCC2)CC1,,,,novel name?
WAR-XCH-79d-9,WAR-XCH-79d-9_ACR2,,,,C=CC(=O)N1CCN(C2(c3cnc(C)s3)CCCCC2)CC1,,,,novel name?
WAR-XCH-b03-18,WAR-XCH-b03-18_ACR2,,,,C=CC(=O)N1CCC(N2CCN(C(=O)CCl)CC2)CC1,,,,novel name?
WAR-XCH-b03-19,WAR-XCH-b03-19_ACR2,,,,C=CC(=O)N1CCC(c2nc(-c3cccnc3)nc3ccccc23)CC1,,,,novel name?
WAR-XCH-b03-3,WAR-XCH-b03-3_ACR2,,,,C=CC(=O)N1CCC(Cc2nc3c(C)ccnc3[nH]2)CC1,,,,novel name?
WAR-XCH-b03-7,WAR-XCH-b03-7_ACR2,,,,C=CC(=O)N1CCC(NC2(C#CC3CCCCC3)CCCCC2)CC1,,,,novel name?
WAR-XCH-bdd-16,WAR-XCH-bdd-16_ACR2,,,,C=CC(=O)N1CCCC(c2nc(-c3cccnc3)nc3ccccc23)C1,,,,novel name?
WAR-XCH-bdd-19,WAR-XCH-bdd-19_ACR2,,,,C=CC(=O)N1CCCC(c2cc(CCc3cccc(C#N)c3)ccn2)C1,,,,novel name?
WAR-XCH-bdd-20,WAR-XCH-bdd-20_ACR2,,,,C=CC(=O)N1CCCC(c2cc(CCc3cccc4ccn(C)c34)ccn2)C1,,,,novel name?
WAR-XCH-bdd-22,WAR-XCH-bdd-22_ACR2,,,,C=CC(=O)N1CCC(CCc2ccnc(-c3cccc4ccn(C)c34)c2)CC1,,,,novel name?
WAR-XCH-bdd-24,WAR-XCH-bdd-24_ACR2,,,,C=CC(=O)Nc1cccc(-c2cc3c(s2)CCCC3)c1,,,,novel name?
WAR-XCH-bdd-25,WAR-XCH-bdd-25_ACR2,,,,C=CC(=O)N1CCCN(Cc2ccncc2Nc2cc3c(s2)CCCC3)CC1,,,,novel name?
WAR-XCH-bdd-26,WAR-XCH-bdd-26_ACR2,,,,C=CC(=O)N1CCN(Cc2ccncc2Nc2cc3c(s2)CCCC3)CC1,,,,novel name?
WAR-XCH-bdd-27,WAR-XCH-bdd-27_ACR2,,,,C=CC(=O)N1CCC(C(=O)N(c2cc3c(s2)CCCC3)C2CCC(O)CC2)CC1,,,,novel name?
WAR-XCH-bdd-32,WAR-XCH-bdd-32_ACR2,,,,C=CC(=O)N1CCC(N(c2cc3c(s2)CCCC3)C2CCC(O)CC2)CC1,,,,novel name?
AGN-NEW-9d2-1,AGN-NEW-9d2-1_ACR3,"x0434,x0540",20,37,C=CC(=O)NCCc1c(C)cnc(C=C)c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNC(=O)CC[SiH3])c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,*CCC(=O)NCCc1c(C)cnc(C=C)c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNC(=O)CC[S-])c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,
AGN-NEW-9d2-3,AGN-NEW-9d2-3_ACR3,"x0434,x0540",20,36,C=CC(=O)NCCc1c(C)cnc(C=C)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNC(=O)CC[SiH3])c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,*CCC(=O)NCCc1c(C)cnc(C=C)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNC(=O)CC[S-])c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,
ALE-ACE-261-1,ALE-ACE-261-1_ACR3,x0104,15,18,C=CC(=O)NCCc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CCNC(=O)CC[SiH3])c2c1,*CCC(=O)NCCc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CCNC(=O)CC[S-])c2c1,
AND-UNI-23a-1,AND-UNI-23a-1_ACR3,x0161,14,34,C=CC(=O)N1CCN(S(O)(O)CCCCCCCc2cc(S(N)(=O)=O)ccc2C(=O)OC)CC1,COC(=O)c1ccc(S(N)(=O)=O)cc1CCCCCCCS(O)(O)N1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(S(O)(O)CCCCCCCc2cc(S(N)(=O)=O)ccc2C(=O)OC)CC1,COC(=O)c1ccc(S(N)(=O)=O)cc1CCCCCCCS(O)(O)N1CCN(C(=O)CC[S-])CC1,
ANT-DIA-b7f-4,ANT-DIA-b7f-4_ACR3,"x0072,x0305,x0387",11,13,C=CC(=O)NCCc1ccccc1,O=C(CC[SiH3])NCCc1ccccc1,*CCC(=O)NCCc1ccccc1,O=C(CC[S-])NCCc1ccccc1,
ANT-OPE-782-1,ANT-OPE-782-1_ACR3,x0769,18,27,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(-c3ccc(OC)cc3)c2)CC1,COc1ccc(-c2cccc(S(=O)(=O)N3CCN(C(=O)CC[SiH3])CC3)c2)cc1,*CCC(=O)N1CCN(S(=O)(=O)c2cccc(-c3ccc(OC)cc3)c2)CC1,COc1ccc(-c2cccc(S(=O)(=O)N3CCN(C(=O)CC[S-])CC3)c2)cc1,
ANT-OPE-782-2,ANT-OPE-782-2_ACR3,x0769,18,25,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,O=C(CC[SiH3])N1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,*CCC(=O)N1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,O=C(CC[S-])N1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,
ANT-OPE-81f-1,ANT-OPE-81f-1_ACR3,x0104,15,17,C=CC(=O)NCCc1cccc2nccnc12,O=C(CC[SiH3])NCCc1cccc2nccnc12,*CCC(=O)NCCc1cccc2nccnc12,O=C(CC[S-])NCCc1cccc2nccnc12,
